State,Line Item,Year 1,Year 2,Year 3,Year 4,Year 5,Year 6,Year 7,Year 8,Year 9,Year 10,Year 11,Year 12,Year 13,Year 14,Year 15,Year 16,Year 17,Year 18,Year 19,Year 20,Year 21,Year 22,Year 23,Year 24,Year 25
Idaho,Legal/Permitting,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569
Idaho,Labor,0.177995553,0.181382987,0.18483296,0.188346566,0.191924917,0.195569139,0.199180307,0.202853101,0.206588379,0.210387004,0.214249841,0.218058734,0.22192457,0.225847712,0.229828495,0.233867234,0.23796421,0.24211968,0.246333864,0.250606953,0.2547691,0.258975816,0.263226231,0.267519381,0.271854196
Idaho,By-product management ,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616
Idaho,Heat Cost,0.967646739,0.976394749,0.985211578,0.994097538,1.003052937,1.012078081,1.02066047,1.029289993,1.037966147,1.046688402,1.055456196,1.063688328,1.071932644,1.080187147,1.088449758,1.09671831,1.104990545,1.113264115,1.121536576,1.129805384,1.137309007,1.144753914,1.152134801,1.159446147,1.166682204
Idaho,Electricity Cost,0.22995,0.230880205,0.231811757,0.232744613,0.233678729,0.23461406,0.235432275,0.236247457,0.237059449,0.237868087,0.238673208,0.239343996,0.240005022,0.240655907,0.241296263,0.241925691,0.242543782,0.243150117,0.243744262,0.244325777,0.244730904,0.24511346,0.245472591,0.245807416,0.246117028
Idaho,Other Related Expenses,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232
Illinois,Maintenance,0.009620967,0.00991152,0.010210848,0.010519215,0.010836896,0.01116417,0.011558265,0.011966272,0.012388681,0.012826002,0.013278759,0.013815221,0.014373356,0.01495404,0.015558183,0.016186734,0.016840678,0.017521041,0.018228891,0.018965338,0.019828261,0.020730447,0.021673682,0.022659835,0.023690857
Illinois,Legal/Permitting,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569
Illinois,Labor,0.202546664,0.206401329,0.210327161,0.214325403,0.218397319,0.222544193,0.226653453,0.230832839,0.235083328,0.239405901,0.243801543,0.248135801,0.252534856,0.25699912,0.261528978,0.266124783,0.27078686,0.275515498,0.280310949,0.285173429,0.289909666,0.294696618,0.299533297,0.304418606,0.309351326
Illinois,By-product management ,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616
Illinois,Heat Cost,0.967646739,0.976394749,0.985211578,0.994097538,1.003052937,1.012078081,1.02066047,1.029289993,1.037966147,1.046688402,1.055456196,1.063688328,1.071932644,1.080187147,1.088449758,1.09671831,1.104990545,1.113264115,1.121536576,1.129805384,1.137309007,1.144753914,1.152134801,1.159446147,1.166682204
Illinois,Electricity Cost,0.304933696,0.306167229,0.307402548,0.308639596,0.309878315,0.311118645,0.312203669,0.313284671,0.314361443,0.315433768,0.316501428,0.317390951,0.318267529,0.319130659,0.319979827,0.320814503,0.321634146,0.322438198,0.323226087,0.323997225,0.32453446,0.325041762,0.325518001,0.325962008,0.32637258
Illinois,Other Related Expenses,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232
Indiana,Maintenance,0.008454789,0.008710123,0.008973169,0.009244159,0.009523332,0.009810937,0.010157263,0.010515815,0.010887023,0.011271335,0.011669213,0.012140649,0.012631131,0.013141429,0.013672343,0.014224705,0.014799383,0.015397278,0.016019329,0.016666509,0.017424836,0.018217666,0.019046569,0.019913188,0.020819238
Indiana,Legal/Permitting,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569
Indiana,Labor,0.177995553,0.181382987,0.18483296,0.188346566,0.191924917,0.195569139,0.199180307,0.202853101,0.206588379,0.210387004,0.214249841,0.218058734,0.22192457,0.225847712,0.229828495,0.233867234,0.23796421,0.24211968,0.246333864,0.250606953,0.2547691,0.258975816,0.263226231,0.267519381,0.271854196
Indiana,By-product management ,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616
Indiana,Heat Cost,0.967646739,0.976394749,0.985211578,0.994097538,1.003052937,1.012078081,1.02066047,1.029289993,1.037966147,1.046688402,1.055456196,1.063688328,1.071932644,1.080187147,1.088449758,1.09671831,1.104990545,1.113264115,1.121536576,1.129805384,1.137309007,1.144753914,1.152134801,1.159446147,1.166682204
Indiana,Electricity Cost,0.292555435,0.293738895,0.294924068,0.2961109,0.297299336,0.298489317,0.299530296,0.300567417,0.301600479,0.302629275,0.303653594,0.30450701,0.305348004,0.306176097,0.306990794,0.307791588,0.308577959,0.309349372,0.310105278,0.310845113,0.31136054,0.311847249,0.312304156,0.312730139,0.313124044
Indiana,Other Related Expenses,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232
Iowa,Maintenance,0.008454789,0.008710123,0.008973169,0.009244159,0.009523332,0.009810937,0.010157263,0.010515815,0.010887023,0.011271335,0.011669213,0.012140649,0.012631131,0.013141429,0.013672343,0.014224705,0.014799383,0.015397278,0.016019329,0.016666509,0.017424836,0.018217666,0.019046569,0.019913188,0.020819238
Iowa,Legal/Permitting,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569
Iowa,Labor,0.177995553,0.181382987,0.18483296,0.188346566,0.191924917,0.195569139,0.199180307,0.202853101,0.206588379,0.210387004,0.214249841,0.218058734,0.22192457,0.225847712,0.229828495,0.233867234,0.23796421,0.24211968,0.246333864,0.250606953,0.2547691,0.258975816,0.263226231,0.267519381,0.271854196
Iowa,By-product management ,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616
Iowa,Heat Cost,0.967646739,0.976394749,0.985211578,0.994097538,1.003052937,1.012078081,1.02066047,1.029289993,1.037966147,1.046688402,1.055456196,1.063688328,1.071932644,1.080187147,1.088449758,1.09671831,1.104990545,1.113264115,1.121536576,1.129805384,1.137309007,1.144753914,1.152134801,1.159446147,1.166682204
Iowa,Electricity Cost,0.274226087,0.2753354,0.276446319,0.277558794,0.27867277,0.279788196,0.280763955,0.281736098,0.282704436,0.283668775,0.284628918,0.285428865,0.286217169,0.286993379,0.287757034,0.288507656,0.289244759,0.289967841,0.290676387,0.29136987,0.291853004,0.29230922,0.2927375,0.293136794,0.29350602
Iowa,Other Related Expenses,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232
Kansas,Maintenance,0.008454789,0.008710123,0.008973169,0.009244159,0.009523332,0.009810937,0.010157263,0.010515815,0.010887023,0.011271335,0.011669213,0.012140649,0.012631131,0.013141429,0.013672343,0.014224705,0.014799383,0.015397278,0.016019329,0.016666509,0.017424836,0.018217666,0.019046569,0.019913188,0.020819238
Kansas,Legal/Permitting,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569
Kansas,Labor,0.177995553,0.181382987,0.18483296,0.188346566,0.191924917,0.195569139,0.199180307,0.202853101,0.206588379,0.210387004,0.214249841,0.218058734,0.22192457,0.225847712,0.229828495,0.233867234,0.23796421,0.24211968,0.246333864,0.250606953,0.2547691,0.258975816,0.263226231,0.267519381,0.271854196
Kansas,By-product management ,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616
Kansas,Heat Cost,0.967646739,0.976394749,0.985211578,0.994097538,1.003052937,1.012078081,1.02066047,1.029289993,1.037966147,1.046688402,1.055456196,1.063688328,1.071932644,1.080187147,1.088449758,1.09671831,1.104990545,1.113264115,1.121536576,1.129805384,1.137309007,1.144753914,1.152134801,1.159446147,1.166682204
Kansas,Electricity Cost,0.305647826,0.306884248,0.30812246,0.309362405,0.310604025,0.31184726,0.312934825,0.314018359,0.315097652,0.316172489,0.317242649,0.318134256,0.319012886,0.319878038,0.320729194,0.321565825,0.322387388,0.323193323,0.323983057,0.324756001,0.325294494,0.325802984,0.326280338,0.326725385,0.327136919
Kansas,Other Related Expenses,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232
Kentucky,Maintenance,0.008454789,0.008710123,0.008973169,0.009244159,0.009523332,0.009810937,0.010157263,0.010515815,0.010887023,0.011271335,0.011669213,0.012140649,0.012631131,0.013141429,0.013672343,0.014224705,0.014799383,0.015397278,0.016019329,0.016666509,0.017424836,0.018217666,0.019046569,0.019913188,0.020819238
Kentucky,Legal/Permitting,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569
Kentucky,Labor,0.177995553,0.181382987,0.18483296,0.188346566,0.191924917,0.195569139,0.199180307,0.202853101,0.206588379,0.210387004,0.214249841,0.218058734,0.22192457,0.225847712,0.229828495,0.233867234,0.23796421,0.24211968,0.246333864,0.250606953,0.2547691,0.258975816,0.263226231,0.267519381,0.271854196
Kentucky,By-product management ,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616
Kentucky,Heat Cost,0.967646739,0.976394749,0.985211578,0.994097538,1.003052937,1.012078081,1.02066047,1.029289993,1.037966147,1.046688402,1.055456196,1.063688328,1.071932644,1.080187147,1.088449758,1.09671831,1.104990545,1.113264115,1.121536576,1.129805384,1.137309007,1.144753914,1.152134801,1.159446147,1.166682204
Kentucky,Electricity Cost,0.244946739,0.24593761,0.246929915,0.24792361,0.248918646,0.249914977,0.250786554,0.2516549,0.252519847,0.253381223,0.254238852,0.254953387,0.255657523,0.256350857,0.257032975,0.257703453,0.258361855,0.259007733,0.259640627,0.260260066,0.260691615,0.261099121,0.261481673,0.261838335,0.262168138
Kentucky,Other Related Expenses,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232
Louisiana,Maintenance,0.008454789,0.008710123,0.008973169,0.009244159,0.009523332,0.009810937,0.010157263,0.010515815,0.010887023,0.011271335,0.011669213,0.012140649,0.012631131,0.013141429,0.013672343,0.014224705,0.014799383,0.015397278,0.016019329,0.016666509,0.017424836,0.018217666,0.019046569,0.019913188,0.020819238
Louisiana,Legal/Permitting,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569
Louisiana,Labor,0.177995553,0.181382987,0.18483296,0.188346566,0.191924917,0.195569139,0.199180307,0.202853101,0.206588379,0.210387004,0.214249841,0.218058734,0.22192457,0.225847712,0.229828495,0.233867234,0.23796421,0.24211968,0.246333864,0.250606953,0.2547691,0.258975816,0.263226231,0.267519381,0.271854196
Louisiana,By-product management ,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616
Louisiana,Heat Cost,0.967646739,0.976394749,0.985211578,0.994097538,1.003052937,1.012078081,1.02066047,1.029289993,1.037966147,1.046688402,1.055456196,1.063688328,1.071932644,1.080187147,1.088449758,1.09671831,1.104990545,1.113264115,1.121536576,1.129805384,1.137309007,1.144753914,1.152134801,1.159446147,1.166682204
Louisiana,Electricity Cost,0.221142391,0.222036968,0.222932839,0.223829965,0.224728302,0.225627807,0.226414683,0.227198642,0.227979532,0.228757198,0.22953148,0.230176576,0.230812283,0.231438237,0.232054066,0.232659386,0.233253803,0.233836913,0.234408302,0.234967543,0.235357153,0.235725056,0.236070432,0.236392432,0.236690185
Louisiana,Other Related Expenses,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232
Maine,Maintenance,0.012827955,0.01321536,0.013614463,0.01402562,0.014449194,0.01488556,0.01541102,0.015955029,0.016518241,0.017101335,0.017705013,0.018420295,0.019164475,0.01993872,0.020744244,0.021582311,0.022454237,0.023361388,0.024305188,0.025287118,0.026437682,0.027640596,0.028898243,0.030213113,0.03158781
Maine,Legal/Permitting,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569
Maine,Labor,0.270062219,0.275201773,0.280436215,0.285767204,0.291196425,0.29672559,0.302204604,0.307777119,0.313444437,0.319207868,0.325068724,0.330847734,0.336713141,0.342665493,0.348705303,0.354833044,0.361049147,0.367353997,0.373747932,0.380231239,0.386546221,0.392928824,0.39937773,0.405891474,0.412468435
Maine,By-product management ,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616
Maine,Heat Cost,0.967646739,0.976394749,0.985211578,0.994097538,1.003052937,1.012078081,1.02066047,1.029289993,1.037966147,1.046688402,1.055456196,1.063688328,1.071932644,1.080187147,1.088449758,1.09671831,1.104990545,1.113264115,1.121536576,1.129805384,1.137309007,1.144753914,1.152134801,1.159446147,1.166682204
Maine,Electricity Cost,0.28541413,0.286568702,0.287724945,0.288882807,0.290042232,0.291203166,0.292218735,0.29323054,0.294238384,0.295242067,0.296241383,0.297073966,0.297894432,0.298702311,0.299497121,0.300278368,0.301045544,0.301798126,0.30253558,0.303257356,0.303760201,0.30423503,0.304680783,0.305096368,0.305480658
Maine,Other Related Expenses,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232
Maryland,Maintenance,0.011778395,0.012134103,0.012500553,0.01287807,0.013266987,0.01366765,0.014150118,0.014649617,0.015166749,0.015702135,0.016256421,0.01691318,0.017596472,0.01830737,0.019046988,0.019816486,0.020617072,0.021450002,0.022316582,0.023218172,0.024274599,0.025379093,0.026533841,0.027741131,0.029003353
Maryland,Legal/Permitting,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569
Maryland,Labor,0.247966219,0.252685264,0.257491434,0.262386251,0.267371263,0.272448042,0.277478773,0.282595355,0.287798983,0.293090861,0.298472192,0.303778374,0.309163884,0.314629226,0.32017487,0.32580125,0.331508762,0.337297761,0.343168556,0.349121411,0.354919712,0.360780102,0.36670137,0.372682172,0.378721017
Maryland,By-product management ,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616
Maryland,Heat Cost,0.967646739,0.976394749,0.985211578,0.994097538,1.003052937,1.012078081,1.02066047,1.029289993,1.037966147,1.046688402,1.055456196,1.063688328,1.071932644,1.080187147,1.088449758,1.09671831,1.104990545,1.113264115,1.121536576,1.129805384,1.137309007,1.144753914,1.152134801,1.159446147,1.166682204
Maryland,Electricity Cost,0.319930435,0.321224633,0.322520706,0.323818592,0.325118232,0.326419562,0.327557948,0.328692114,0.329821841,0.330946904,0.332067072,0.333000342,0.33392003,0.334825609,0.335716539,0.336592266,0.337452219,0.338295815,0.339122452,0.339931515,0.340495171,0.341027423,0.341527083,0.341992927,0.34242369
Maryland,Other Related Expenses,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232
Massachusetts,Maintenance,0.013994133,0.014416756,0.014852142,0.015300677,0.015762757,0.016238792,0.016812022,0.017405486,0.0180199,0.018656002,0.019314559,0.020094867,0.0209067,0.021751331,0.022630084,0.02354434,0.024495531,0.025485151,0.026514751,0.027585947,0.028841107,0.030153378,0.031525356,0.03295976,0.034459429
Massachusetts,Legal/Permitting,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569
Massachusetts,Labor,0.294613329,0.300220116,0.305930416,0.311746041,0.317668828,0.323700644,0.32967775,0.335756857,0.341939386,0.348226765,0.354620427,0.360924801,0.367323427,0.373816902,0.380405786,0.387090594,0.393871797,0.400749815,0.407725017,0.414797716,0.421686787,0.428649626,0.435684796,0.442790699,0.449965565
Massachusetts,By-product management ,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616
Massachusetts,Heat Cost,0.967646739,0.976394749,0.985211578,0.994097538,1.003052937,1.012078081,1.02066047,1.029289993,1.037966147,1.046688402,1.055456196,1.063688328,1.071932644,1.080187147,1.088449758,1.09671831,1.104990545,1.113264115,1.121536576,1.129805384,1.137309007,1.144753914,1.152134801,1.159446147,1.166682204
Massachusetts,Electricity Cost,0.530598913,0.532745318,0.534894831,0.537047353,0.539202782,0.541361015,0.543249007,0.545130002,0.547003634,0.54886953,0.550727308,0.552275122,0.553800408,0.555302294,0.556779886,0.558232262,0.559658479,0.561057567,0.562428531,0.563770348,0.564705161,0.565587891,0.566416569,0.567189162,0.567903576
Massachusetts,Other Related Expenses,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232
Michigan,Maintenance,0.01102038,0.011353195,0.011696062,0.012049283,0.012413171,0.012788049,0.013239467,0.01370682,0.014190671,0.014691602,0.015210215,0.015824708,0.016464026,0.017129173,0.017821191,0.018541168,0.019290231,0.020069556,0.020880366,0.021723933,0.022712372,0.023745785,0.024826218,0.025955811,0.0271368
Michigan,Legal/Permitting,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569
Michigan,Labor,0.232007997,0.236423341,0.240920203,0.245500007,0.250164202,0.254914257,0.259621228,0.264408525,0.269277267,0.274228577,0.279263586,0.284228281,0.289267199,0.29438081,0.299569556,0.304833843,0.31017404,0.315590479,0.321083451,0.326653201,0.332078344,0.33756158,0.343101777,0.348697675,0.354347883
Michigan,By-product management ,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616
Michigan,Heat Cost,0.967646739,0.976394749,0.985211578,0.994097538,1.003052937,1.012078081,1.02066047,1.029289993,1.037966147,1.046688402,1.055456196,1.063688328,1.071932644,1.080187147,1.088449758,1.09671831,1.104990545,1.113264115,1.121536576,1.129805384,1.137309007,1.144753914,1.152134801,1.159446147,1.166682204
Michigan,Electricity Cost,0.362302174,0.363767777,0.365235502,0.366705281,0.368177046,0.369650724,0.370939878,0.372224254,0.373503603,0.37477767,0.376046193,0.377103066,0.378144558,0.379170073,0.380178998,0.381170706,0.382144552,0.383099873,0.384035991,0.384952207,0.385590514,0.386193257,0.386759093,0.387286633,0.387774447
Michigan,Other Related Expenses,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232
Minnesota,Maintenance,0.011253615,0.011593475,0.011943598,0.012304294,0.012675884,0.013058696,0.013519667,0.013996912,0.014491003,0.015002535,0.015532125,0.016159622,0.016812471,0.017491695,0.01819836,0.018933573,0.01969849,0.020494309,0.021322279,0.022183699,0.023193057,0.024248341,0.025351641,0.02650514,0.027711124
Minnesota,Legal/Permitting,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569
Minnesota,Labor,0.236918219,0.24142701,0.246019043,0.250695774,0.255458682,0.260309268,0.265115857,0.270004473,0.274976256,0.280032357,0.285173926,0.290243694,0.295389256,0.300611092,0.305909653,0.311285353,0.31673857,0.322269643,0.327878868,0.333566496,0.339106458,0.344705741,0.35036319,0.35607752,0.361847309
Minnesota,By-product management ,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616
Minnesota,Heat Cost,0.967646739,0.976394749,0.985211578,0.994097538,1.003052937,1.012078081,1.02066047,1.029289993,1.037966147,1.046688402,1.055456196,1.063688328,1.071932644,1.080187147,1.088449758,1.09671831,1.104990545,1.113264115,1.121536576,1.129805384,1.137309007,1.144753914,1.152134801,1.159446147,1.166682204
Minnesota,Electricity Cost,0.30731413,0.308557293,0.309802255,0.31104896,0.312297349,0.313547362,0.314640856,0.315730297,0.316815474,0.31789617,0.318972165,0.319868633,0.320752053,0.321621921,0.322477718,0.32331891,0.324144951,0.32495528,0.32574932,0.326526478,0.327067906,0.327579169,0.328059125,0.328506598,0.328920375
Minnesota,Other Related Expenses,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232
Mississippi,Maintenance,0.008454789,0.008710123,0.008973169,0.009244159,0.009523332,0.009810937,0.010157263,0.010515815,0.010887023,0.011271335,0.011669213,0.012140649,0.012631131,0.013141429,0.013672343,0.014224705,0.014799383,0.015397278,0.016019329,0.016666509,0.017424836,0.018217666,0.019046569,0.019913188,0.020819238
Mississippi,Legal/Permitting,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569
